x	y	z	valeur
0.200000	0.500000	0.200000	0.003458
0.200000	0.500000	0.300000	0.003823
0.200000	0.500000	0.400000	0.004136
0.200000	0.500000	0.500000	0.004571
0.200000	0.500000	0.600000	0.005150
0.200000	0.500000	0.700000	0.005374
0.200000	0.500000	0.800000	0.004046
0.200000	0.500000	0.900000	0.001783
0.200000	0.500000	1.000000	0.001783
0.200000	0.600000	0.000000	0.002854
0.200000	0.600000	0.100000	0.002854
0.200000	0.600000	0.200000	0.003455
0.200000	0.600000	0.300000	0.003779
0.200000	0.600000	0.400000	0.004039
0.200000	0.600000	0.500000	0.004414
0.200000	0.600000	0.600000	0.004947
0.200000	0.600000	0.700000	0.005333
0.200000	0.600000	0.800000	0.004151
0.200000	0.600000	0.900000	0.002069
0.200000	0.600000	1.000000	0.002069
0.200000	0.700000	0.000000	0.002902
0.200000	0.700000	0.100000	0.002902
0.200000	0.700000	0.200000	0.003425
0.200000	0.700000	0.300000	0.003625
0.200000	0.700000	0.400000	0.003719
0.200000	0.700000	0.500000	0.003898
0.200000	0.700000	0.600000	0.004215
0.200000	0.700000	0.700000	0.004445
0.200000	0.700000	0.800000	0.004169
0.200000	0.700000	0.900000	0.002684
0.200000	0.700000	1.000000	0.002684
0.200000	0.800000	0.000000	0.003017
0.200000	0.800000	0.100000	0.003017
0.200000	0.800000	0.200000	0.003382
0.200000	0.800000	0.300000	0.003328
0.200000	0.800000	0.400000	0.003246
0.200000	0.800000	0.500000	0.003240
0.200000	0.800000	0.600000	0.003195
0.200000	0.800000	0.700000	0.002961
0.200000	0.800000	0.800000	0.002427
0.200000	0.800000	0.900000	0.002498
0.200000	0.800000	1.000000	0.002498
0.200000	0.900000	0.000000	0.003346
0.200000	0.900000	0.100000	0.003346
0.200000	0.900000	0.200000	0.003196
0.200000	0.900000	0.300000	0.002992
0.200000	0.900000	0.400000	0.002813
0.200000	0.900000	0.500000	0.002500
0.200000	0.900000	0.600000	0.001997
0.200000	0.900000	0.700000	0.001648
0.200000	0.900000	0.800000	0.001365
0.200000	0.900000	0.900000	0.001262
0.200000	0.900000	1.000000	0.001262
0.200000	1.000000	0.000000	0.003346
0.200000	1.000000	0.100000	0.003346
0.200000	1.000000	0.200000	0.003196
0.200000	1.000000	0.300000	0.002992
0.200000	1.000000	0.400000	0.002813
0.200000	1.000000	0.500000	0.002500
0.200000	1.000000	0.600000	0.001997
0.200000	1.000000	0.700000	0.001648
0.200000	1.000000	0.800000	0.001365
0.200000	1.000000	0.900000	0.001262
0.200000	1.000000	1.000000	0.001262
0.300000	0.000000	0.000000	0.003213
0.300000	0.000000	0.100000	0.003213
